CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
1500.000,0.000,69.168,0.000,0.000e+00,-4.928e-02,2.599e-03,-6.995e-03,57121.200000
1500.000,0.000,71.168,0.000,0.000e+00,-4.924e-02,2.371e-03,-7.076e-03,57723.300000
1500.000,0.000,73.168,0.000,0.000e+00,-4.922e-02,2.265e-03,-7.101e-03,58325.400000
1500.000,0.000,75.168,0.000,0.000e+00,-4.954e-02,2.209e-03,-7.195e-03,58927.500000
1500.000,0.000,77.168,0.000,0.000e+00,-4.930e-02,2.141e-03,-7.002e-03,59529.600000
1500.000,0.000,79.168,0.000,0.000e+00,-4.924e-02,2.164e-03,-7.156e-03,60131.700000
1500.000,0.000,81.168,0.000,0.000e+00,-4.926e-02,2.087e-03,-7.121e-03,60733.800000
1500.000,0.000,83.168,0.000,0.000e+00,-4.952e-02,2.113e-03,-7.251e-03,61335.900000
1500.000,0.000,85.168,0.000,0.000e+00,-4.975e-02,2.018e-03,-7.200e-03,61938.000000
1800.000,0.000,79.002,0.000,0.000e+00,-5.027e-02,3.311e-03,-1.006e-02,64342.200000
1800.000,0.000,81.002,0.000,0.000e+00,-5.056e-02,2.408e-03,-1.015e-02,64944.300000
1800.000,0.000,83.002,0.000,0.000e+00,-5.063e-02,2.218e-03,-1.026e-02,65546.400000
1800.000,0.000,85.002,0.000,0.000e+00,-5.055e-02,2.106e-03,-1.017e-02,66148.500000
1800.000,0.000,87.002,0.000,0.000e+00,-5.041e-02,2.060e-03,-1.014e-02,66750.600000
1800.000,0.000,89.002,0.000,0.000e+00,-5.059e-02,1.960e-03,-1.014e-02,67352.700000
1800.000,0.000,91.002,0.000,0.000e+00,-5.064e-02,2.020e-03,-1.022e-02,67954.800000
1800.000,0.000,93.002,0.000,0.000e+00,-5.089e-02,1.947e-03,-1.035e-02,68556.900000
1800.000,0.000,95.002,0.000,0.000e+00,-5.084e-02,1.926e-03,-1.025e-02,69159.000000
1800.000,0.000,97.002,0.000,0.000e+00,-5.064e-02,1.908e-03,-1.038e-02,69761.100000
2100.000,0.000,90.836,0.000,0.000e+00,-5.180e-02,3.232e-03,-1.257e-02,72165.300000
2100.000,0.000,92.836,0.000,0.000e+00,-5.133e-02,2.322e-03,-1.245e-02,72767.400000
2100.000,0.000,94.836,0.000,0.000e+00,-5.130e-02,2.098e-03,-1.240e-02,73369.500000
2100.000,0.000,96.836,0.000,0.000e+00,-5.134e-02,2.007e-03,-1.254e-02,73971.600000
2100.000,0.000,98.836,0.000,0.000e+00,-5.148e-02,1.941e-03,-1.252e-02,74573.700000
2100.000,0.000,100.836,0.000,0.000e+00,-5.168e-02,1.928e-03,-1.259e-02,75175.800000
2100.000,0.000,102.836,0.000,0.000e+00,-5.171e-02,1.919e-03,-1.255e-02,75777.900000
2100.000,0.000,104.836,0.000,0.000e+00,-5.165e-02,1.882e-03,-1.263e-02,76380.000000
2100.000,0.000,106.836,0.000,0.000e+00,-5.149e-02,1.831e-03,-1.261e-02,76982.100000
2100.000,0.000,108.836,0.000,0.000e+00,-5.191e-02,1.790e-03,-1.269e-02,77584.200000
2400.000,0.000,102.669,0.000,0.000e+00,-5.227e-02,3.104e-03,-1.338e-02,79988.400000
2400.000,0.000,104.669,0.000,0.000e+00,-5.236e-02,2.311e-03,-1.363e-02,80590.500000
2400.000,0.000,106.669,0.000,0.000e+00,-5.253e-02,2.113e-03,-1.367e-02,81192.600000
2400.000,0.000,108.669,0.000,0.000e+00,-5.204e-02,1.987e-03,-1.346e-02,81794.700000
2400.000,0.000,110.669,0.000,0.000e+00,-5.189e-02,1.980e-03,-1.341e-02,82396.800000
2400.000,0.000,112.669,0.000,0.000e+00,-5.213e-02,1.929e-03,-1.335e-02,82998.900000
2400.000,0.000,114.669,0.000,0.000e+00,-5.181e-02,1.941e-03,-1.327e-02,83601.000000
2400.000,0.000,116.669,0.000,0.000e+00,-5.204e-02,1.857e-03,-1.336e-02,84203.100000
2400.000,0.000,118.669,0.000,0.000e+00,-5.233e-02,1.885e-03,-1.334e-02,84805.200000
2400.000,0.000,120.669,0.000,0.000e+00,-5.200e-02,1.795e-03,-1.351e-02,85407.300000
