CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
2100.000,0.000,10.000,0.000,0.000e+00,-7.102e-02,-4.676e-03,-1.425e-02,72767.400000
2100.000,0.000,12.000,0.000,0.000e+00,-7.110e-02,-4.739e-03,-1.419e-02,73369.500000
2100.000,0.000,14.000,0.000,0.000e+00,-7.130e-02,-4.815e-03,-1.437e-02,73971.600000
2100.000,0.000,16.000,0.000,0.000e+00,-7.140e-02,-4.859e-03,-1.456e-02,74573.700000
2100.000,0.000,18.000,0.000,0.000e+00,-7.167e-02,-4.941e-03,-1.461e-02,75175.800000
2100.000,0.000,20.000,0.000,0.000e+00,-7.171e-02,-4.950e-03,-1.479e-02,75777.900000
2100.000,0.000,22.000,0.000,0.000e+00,-7.191e-02,-5.020e-03,-1.494e-02,76380.000000
2100.000,0.000,24.000,0.000,0.000e+00,-7.199e-02,-5.003e-03,-1.503e-02,76982.100000
2100.000,0.000,26.000,0.000,0.000e+00,-7.219e-02,-5.064e-03,-1.520e-02,77584.200000
2400.000,0.000,8.000,0.000,0.000e+00,-7.271e-02,-4.754e-03,-1.486e-02,79988.400000
2400.000,0.000,10.000,0.000,0.000e+00,-7.285e-02,-4.875e-03,-1.517e-02,80590.500000
2400.000,0.000,12.000,0.000,0.000e+00,-7.306e-02,-5.018e-03,-1.517e-02,81192.600000
2400.000,0.000,14.000,0.000,0.000e+00,-7.318e-02,-5.002e-03,-1.527e-02,81794.700000
2400.000,0.000,16.000,0.000,0.000e+00,-7.334e-02,-5.060e-03,-1.536e-02,82396.800000
2400.000,0.000,18.000,0.000,0.000e+00,-7.339e-02,-5.075e-03,-1.551e-02,82998.900000
2400.000,0.000,20.000,0.000,0.000e+00,-7.351e-02,-5.110e-03,-1.560e-02,83601.000000
2400.000,0.000,22.000,0.000,0.000e+00,-7.366e-02,-5.173e-03,-1.571e-02,84203.100000
2400.000,0.000,24.000,0.000,0.000e+00,-7.377e-02,-5.264e-03,-1.585e-02,84805.200000
2400.000,0.000,26.000,0.000,0.000e+00,-7.410e-02,-5.298e-03,-1.607e-02,85407.300000
300.000,0.000,0.000,75.000,0.000e+00,-1.914e-02,-2.339e-03,-2.378e-02,87811.500000
300.000,0.000,0.000,100.000,0.000e+00,-1.780e-02,-2.939e-03,-3.242e-02,88413.600000
300.000,0.000,0.000,125.000,0.000e+00,-1.701e-02,-3.277e-03,-3.935e-02,89015.700000
300.000,0.000,0.000,150.000,0.000e+00,-1.671e-02,-3.290e-03,-4.572e-02,89617.800000
300.000,0.000,0.000,175.000,0.000e+00,-1.650e-02,-3.430e-03,-5.188e-02,90219.900000
300.000,0.000,0.000,200.000,0.000e+00,-1.658e-02,-3.499e-03,-5.748e-02,90822.000000
300.000,0.000,0.000,225.000,0.000e+00,-1.670e-02,-3.568e-03,-6.297e-02,91424.100000
300.000,0.000,0.000,250.000,0.000e+00,-1.693e-02,-3.674e-03,-6.799e-02,92026.200000
300.000,0.000,0.000,275.000,0.000e+00,-1.730e-02,-3.858e-03,-7.276e-02,92628.300000
300.000,0.000,0.000,300.000,0.000e+00,-1.761e-02,-4.010e-03,-7.732e-02,93230.400000
300.000,0.000,0.000,325.000,0.000e+00,-1.794e-02,-4.049e-03,-8.139e-02,93832.500000
600.000,0.000,0.000,75.000,0.000e+00,-2.912e-02,-4.521e-03,-2.978e-02,96236.700000
600.000,0.000,0.000,100.000,0.000e+00,-2.741e-02,-4.684e-03,-3.702e-02,96838.800000
600.000,0.000,0.000,125.000,0.000e+00,-2.605e-02,-4.758e-03,-4.373e-02,97440.900000
600.000,0.000,0.000,150.000,0.000e+00,-2.511e-02,-4.790e-03,-4.957e-02,98043.000000
600.000,0.000,0.000,175.000,0.000e+00,-2.448e-02,-4.793e-03,-5.548e-02,98645.100000
600.000,0.000,0.000,200.000,0.000e+00,-2.391e-02,-4.831e-03,-6.085e-02,99247.200000
600.000,0.000,0.000,225.000,0.000e+00,-2.365e-02,-4.910e-03,-6.592e-02,99849.300000
600.000,0.000,0.000,250.000,0.000e+00,-2.328e-02,-4.899e-03,-7.100e-02,100451.400000
600.000,0.000,0.000,275.000,0.000e+00,-2.329e-02,-4.992e-03,-7.542e-02,101053.500000
600.000,0.000,0.000,300.000,0.000e+00,-2.331e-02,-5.053e-03,-7.979e-02,101655.600000
600.000,0.000,0.000,325.000,0.000e+00,-2.340e-02,-5.133e-03,-8.353e-02,102257.700000
900.000,0.000,0.000,75.000,0.000e+00,-3.739e-02,-5.491e-03,-3.373e-02,104661.900000
900.000,0.000,0.000,100.000,0.000e+00,-3.515e-02,-5.632e-03,-4.144e-02,105264.000000
900.000,0.000,0.000,125.000,0.000e+00,-3.343e-02,-5.743e-03,-4.812e-02,105866.100000
900.000,0.000,0.000,150.000,0.000e+00,-3.211e-02,-5.737e-03,-5.392e-02,106468.200000
900.000,0.000,0.000,175.000,0.000e+00,-3.106e-02,-5.706e-03,-5.957e-02,107070.300000
900.000,0.000,0.000,200.000,0.000e+00,-3.032e-02,-5.806e-03,-6.464e-02,107672.400000
900.000,0.000,0.000,225.000,0.000e+00,-2.965e-02,-5.792e-03,-6.950e-02,108274.500000
900.000,0.000,0.000,250.000,0.000e+00,-2.908e-02,-5.794e-03,-7.397e-02,108876.600000
900.000,0.000,0.000,275.000,0.000e+00,-2.883e-02,-5.930e-03,-7.817e-02,109478.700000
900.000,0.000,0.000,300.000,0.000e+00,-2.864e-02,-5.962e-03,-8.211e-02,110080.800000
900.000,0.000,0.000,325.000,0.000e+00,-2.849e-02,-6.062e-03,-8.565e-02,110682.900000
1200.000,0.000,0.000,75.000,0.000e+00,-4.396e-02,-6.146e-03,-3.699e-02,113087.100000
1200.000,0.000,0.000,100.000,0.000e+00,-4.140e-02,-6.313e-03,-4.497e-02,113689.200000
1200.000,0.000,0.000,125.000,0.000e+00,-3.949e-02,-6.446e-03,-5.161e-02,114291.300000
1200.000,0.000,0.000,150.000,0.000e+00,-3.789e-02,-6.446e-03,-5.756e-02,114893.400000
1200.000,0.000,0.000,175.000,0.000e+00,-3.677e-02,-6.522e-03,-6.297e-02,115495.500000
1200.000,0.000,0.000,200.000,0.000e+00,-3.578e-02,-6.533e-03,-6.792e-02,116097.600000
1200.000,0.000,0.000,225.000,0.000e+00,-3.499e-02,-6.595e-03,-7.256e-02,116699.700000
1200.000,0.000,0.000,250.000,0.000e+00,-3.437e-02,-6.603e-03,-7.669e-02,117301.800000
1200.000,0.000,0.000,275.000,0.000e+00,-3.378e-02,-6.721e-03,-8.089e-02,117903.900000
1200.000,0.000,0.000,300.000,0.000e+00,-3.334e-02,-6.701e-03,-8.441e-02,118506.000000
1200.000,0.000,0.000,325.000,0.000e+00,-3.300e-02,-6.732e-03,-8.791e-02,119108.100000
1500.000,0.000,0.000,75.000,0.000e+00,-4.930e-02,-6.666e-03,-3.992e-02,121512.300000
1500.000,0.000,0.000,100.000,0.000e+00,-4.674e-02,-6.858e-03,-4.786e-02,122114.400000
1500.000,0.000,0.000,125.000,0.000e+00,-4.463e-02,-6.990e-03,-5.459e-02,122716.500000
1500.000,0.000,0.000,150.000,0.000e+00,-4.292e-02,-7.099e-03,-6.070e-02,123318.600000
1500.000,0.000,0.000,175.000,0.000e+00,-4.167e-02,-7.196e-03,-6.596e-02,123920.700000
1500.000,0.000,0.000,200.000,0.000e+00,-4.045e-02,-7.144e-03,-7.074e-02,124522.800000
1500.000,0.000,0.000,225.000,0.000e+00,-3.957e-02,-7.171e-03,-7.515e-02,125124.900000
1500.000,0.000,0.000,250.000,0.000e+00,-3.877e-02,-7.211e-03,-7.932e-02,125727.000000
1500.000,0.000,0.000,275.000,0.000e+00,-3.811e-02,-7.313e-03,-8.316e-02,126329.100000
1500.000,0.000,0.000,300.000,0.000e+00,-3.754e-02,-7.323e-03,-8.670e-02,126931.200000
1500.000,0.000,0.000,325.000,0.000e+00,-3.708e-02,-7.387e-03,-8.992e-02,127533.300000
1800.000,0.000,0.000,75.000,0.000e+00,-5.387e-02,-7.106e-03,-4.245e-02,129937.500000
1800.000,0.000,0.000,100.000,0.000e+00,-5.123e-02,-7.382e-03,-5.058e-02,130539.600000
1800.000,0.000,0.000,125.000,0.000e+00,-4.907e-02,-7.498e-03,-5.744e-02,131141.700000
1800.000,0.000,0.000,150.000,0.000e+00,-4.734e-02,-7.540e-03,-6.305e-02,131743.800000
1800.000,0.000,0.000,175.000,0.000e+00,-4.582e-02,-7.546e-03,-6.830e-02,132345.900000
1800.000,0.000,0.000,200.000,0.000e+00,-4.465e-02,-7.681e-03,-7.318e-02,132948.000000
1800.000,0.000,0.000,225.000,0.000e+00,-4.368e-02,-7.699e-03,-7.751e-02,133550.100000
1800.000,0.000,0.000,250.000,0.000e+00,-4.270e-02,-7.740e-03,-8.157e-02,134152.200000
1800.000,0.000,0.000,275.000,0.000e+00,-4.207e-02,-7.796e-03,-8.518e-02,134754.300000
1800.000,0.000,0.000,300.000,0.000e+00,-4.147e-02,-7.852e-03,-8.860e-02,135356.400000
1800.000,0.000,0.000,325.000,0.000e+00,-4.137e-02,-7.873e-03,-8.850e-02,135958.500000
2100.000,0.000,0.000,75.000,0.000e+00,-5.791e-02,-7.474e-03,-4.460e-02,138362.700000
2100.000,0.000,0.000,100.000,0.000e+00,-5.512e-02,-7.750e-03,-5.274e-02,138964.800000
2100.000,0.000,0.000,125.000,0.000e+00,-5.297e-02,-7.867e-03,-5.960e-02,139566.900000
2100.000,0.000,0.000,150.000,0.000e+00,-5.112e-02,-7.948e-03,-6.536e-02,140169.000000
2100.000,0.000,0.000,175.000,0.000e+00,-4.967e-02,-8.041e-03,-7.057e-02,140771.100000
2100.000,0.000,0.000,200.000,0.000e+00,-4.845e-02,-8.084e-03,-7.519e-02,141373.200000
2100.000,0.000,0.000,225.000,0.000e+00,-4.726e-02,-8.109e-03,-7.952e-02,141975.300000
2100.000,0.000,0.000,250.000,0.000e+00,-4.642e-02,-8.241e-03,-8.340e-02,142577.400000
2100.000,0.000,0.000,275.000,0.000e+00,-4.559e-02,-8.267e-03,-8.698e-02,143179.500000
2100.000,0.000,0.000,300.000,0.000e+00,-4.489e-02,-8.307e-03,-8.997e-02,143781.600000
2100.000,0.000,0.000,325.000,0.000e+00,-4.482e-02,-8.338e-03,-8.990e-02,144383.700000
2400.000,0.000,0.000,75.000,0.000e+00,-6.138e-02,-7.782e-03,-4.645e-02,146787.900000
2400.000,0.000,0.000,100.000,0.000e+00,-5.865e-02,-8.109e-03,-5.494e-02,147390.000000
2400.000,0.000,0.000,125.000,0.000e+00,-5.648e-02,-8.253e-03,-6.164e-02,147992.100000
2400.000,0.000,0.000,150.000,0.000e+00,-5.462e-02,-8.355e-03,-6.756e-02,148594.200000
2400.000,0.000,0.000,175.000,0.000e+00,-5.315e-02,-8.441e-03,-7.253e-02,149196.300000
2400.000,0.000,0.000,200.000,0.000e+00,-5.178e-02,-8.525e-03,-7.731e-02,149798.400000
2400.000,0.000,0.000,225.000,0.000e+00,-5.062e-02,-8.525e-03,-8.125e-02,150400.500000
2400.000,0.000,0.000,250.000,0.000e+00,-4.961e-02,-8.584e-03,-8.520e-02,151002.600000
2400.000,0.000,0.000,275.000,0.000e+00,-4.882e-02,-8.663e-03,-8.854e-02,151604.700000
2400.000,0.000,0.000,300.000,0.000e+00,-4.886e-02,-8.730e-03,-8.847e-02,152206.800000
2400.000,0.000,0.000,325.000,0.000e+00,-4.884e-02,-8.701e-03,-8.844e-02,152808.900000
