CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
1200.000,0.000,59.335,0.000,0.000e+00,-6.498e-02,-7.063e-03,-2.385e-02,49900.200000
1200.000,0.000,61.335,0.000,0.000e+00,-6.500e-02,-6.997e-03,-2.396e-02,50502.300000
1200.000,0.000,63.335,0.000,0.000e+00,-6.532e-02,-7.103e-03,-2.388e-02,51104.400000
1200.000,0.000,65.335,0.000,0.000e+00,-6.521e-02,-6.994e-03,-2.394e-02,51706.500000
1200.000,0.000,67.335,0.000,0.000e+00,-6.511e-02,-7.005e-03,-2.407e-02,52308.600000
1200.000,0.000,69.335,0.000,0.000e+00,-6.514e-02,-6.960e-03,-2.404e-02,52910.700000
1200.000,0.000,71.335,0.000,0.000e+00,-6.534e-02,-7.221e-03,-2.428e-02,53512.800000
1200.000,0.000,73.335,0.000,0.000e+00,-6.521e-02,-7.060e-03,-2.424e-02,54114.900000
1500.000,0.000,67.168,0.000,0.000e+00,-6.949e-02,-7.588e-03,-2.723e-02,56519.100000
1500.000,0.000,69.168,0.000,0.000e+00,-6.929e-02,-7.635e-03,-2.759e-02,57121.200000
1500.000,0.000,71.168,0.000,0.000e+00,-6.946e-02,-7.623e-03,-2.755e-02,57723.300000
1500.000,0.000,73.168,0.000,0.000e+00,-6.932e-02,-7.525e-03,-2.749e-02,58325.400000
1500.000,0.000,75.168,0.000,0.000e+00,-6.971e-02,-7.727e-03,-2.755e-02,58927.500000
1500.000,0.000,77.168,0.000,0.000e+00,-6.953e-02,-7.742e-03,-2.767e-02,59529.600000
1500.000,0.000,79.168,0.000,0.000e+00,-6.948e-02,-7.695e-03,-2.766e-02,60131.700000
1500.000,0.000,81.168,0.000,0.000e+00,-6.955e-02,-7.701e-03,-2.753e-02,60733.800000
1500.000,0.000,83.168,0.000,0.000e+00,-6.954e-02,-7.711e-03,-2.752e-02,61335.900000
1500.000,0.000,85.168,0.000,0.000e+00,-6.953e-02,-7.682e-03,-2.750e-02,61938.000000
1800.000,0.000,79.002,0.000,0.000e+00,-7.239e-02,-8.056e-03,-3.011e-02,64342.200000
1800.000,0.000,81.002,0.000,0.000e+00,-7.250e-02,-8.255e-03,-3.036e-02,64944.300000
1800.000,0.000,83.002,0.000,0.000e+00,-7.274e-02,-8.244e-03,-3.016e-02,65546.400000
1800.000,0.000,85.002,0.000,0.000e+00,-7.258e-02,-8.197e-03,-3.017e-02,66148.500000
1800.000,0.000,87.002,0.000,0.000e+00,-7.269e-02,-8.208e-03,-2.998e-02,66750.600000
1800.000,0.000,89.002,0.000,0.000e+00,-7.246e-02,-8.160e-03,-2.998e-02,67352.700000
1800.000,0.000,91.002,0.000,0.000e+00,-7.233e-02,-8.097e-03,-2.989e-02,67954.800000
1800.000,0.000,93.002,0.000,0.000e+00,-7.244e-02,-8.209e-03,-2.980e-02,68556.900000
1800.000,0.000,95.002,0.000,0.000e+00,-7.200e-02,-8.126e-03,-2.983e-02,69159.000000
1800.000,0.000,97.002,0.000,0.000e+00,-7.208e-02,-8.149e-03,-2.966e-02,69761.100000
2100.000,0.000,90.836,0.000,0.000e+00,-7.391e-02,-8.337e-03,-3.140e-02,72165.300000
2100.000,0.000,92.836,0.000,0.000e+00,-7.411e-02,-8.421e-03,-3.143e-02,72767.400000
2100.000,0.000,94.836,0.000,0.000e+00,-7.419e-02,-8.504e-03,-3.135e-02,73369.500000
2100.000,0.000,96.836,0.000,0.000e+00,-7.382e-02,-8.355e-03,-3.120e-02,73971.600000
2100.000,0.000,98.836,0.000,0.000e+00,-7.389e-02,-8.467e-03,-3.118e-02,74573.700000
2100.000,0.000,100.836,0.000,0.000e+00,-7.370e-02,-8.393e-03,-3.106e-02,75175.800000
2100.000,0.000,102.836,0.000,0.000e+00,-7.359e-02,-8.388e-03,-3.096e-02,75777.900000
2100.000,0.000,104.836,0.000,0.000e+00,-7.352e-02,-8.438e-03,-3.095e-02,76380.000000
2100.000,0.000,106.836,0.000,0.000e+00,-7.339e-02,-8.452e-03,-3.086e-02,76982.100000
2100.000,0.000,108.836,0.000,0.000e+00,-7.331e-02,-8.376e-03,-3.069e-02,77584.200000
2400.000,0.000,102.669,0.000,0.000e+00,-7.509e-02,-8.649e-03,-3.234e-02,79988.400000
2400.000,0.000,104.669,0.000,0.000e+00,-7.528e-02,-8.606e-03,-3.238e-02,80590.500000
2400.000,0.000,106.669,0.000,0.000e+00,-7.532e-02,-8.678e-03,-3.241e-02,81192.600000
2400.000,0.000,108.669,0.000,0.000e+00,-7.520e-02,-8.587e-03,-3.237e-02,81794.700000
2400.000,0.000,110.669,0.000,0.000e+00,-7.540e-02,-8.776e-03,-3.244e-02,82396.800000
2400.000,0.000,112.669,0.000,0.000e+00,-7.518e-02,-8.606e-03,-3.238e-02,82998.900000
2400.000,0.000,114.669,0.000,0.000e+00,-7.518e-02,-8.612e-03,-3.233e-02,83601.000000
2400.000,0.000,116.669,0.000,0.000e+00,-7.531e-02,-8.757e-03,-3.245e-02,84203.100000
2400.000,0.000,118.669,0.000,0.000e+00,-7.520e-02,-8.554e-03,-3.233e-02,84805.200000
2400.000,0.000,120.669,0.000,0.000e+00,-7.538e-02,-8.725e-03,-3.272e-02,85407.300000
