CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
2400.000,0.000,14.000,0.000,0.000e+00,-7.745e-02,-3.002e-03,-5.032e-03,81794.700000
2400.000,0.000,16.000,0.000,0.000e+00,-7.754e-02,-3.070e-03,-5.118e-03,82396.800000
2400.000,0.000,18.000,0.000,0.000e+00,-7.773e-02,-3.172e-03,-5.143e-03,82998.900000
2400.000,0.000,20.000,0.000,0.000e+00,-7.786e-02,-3.234e-03,-5.339e-03,83601.000000
2400.000,0.000,22.000,0.000,0.000e+00,-7.802e-02,-3.331e-03,-5.398e-03,84203.100000
2400.000,0.000,24.000,0.000,0.000e+00,-7.815e-02,-3.393e-03,-5.583e-03,84805.200000
2400.000,0.000,26.000,0.000,0.000e+00,-7.850e-02,-3.519e-03,-5.760e-03,85407.300000
300.000,0.000,0.000,75.000,0.000e+00,-2.061e-02,-1.401e-03,-8.396e-02,87811.500000
300.000,0.000,0.000,100.000,0.000e+00,-2.177e-02,-2.213e-03,-1.004e-01,88413.600000
300.000,0.000,0.000,125.000,0.000e+00,-2.283e-02,-2.930e-03,-1.077e-01,89015.700000
300.000,0.000,0.000,150.000,0.000e+00,-2.401e-02,-3.276e-03,-1.138e-01,89617.800000
300.000,0.000,0.000,175.000,0.000e+00,-2.531e-02,-3.649e-03,-1.224e-01,90219.900000
300.000,0.000,0.000,200.000,0.000e+00,-2.651e-02,-4.007e-03,-1.267e-01,90822.000000
300.000,0.000,0.000,225.000,0.000e+00,-2.759e-02,-4.361e-03,-1.303e-01,91424.100000
300.000,0.000,0.000,250.000,0.000e+00,-2.863e-02,-4.735e-03,-1.333e-01,92026.200000
300.000,0.000,0.000,275.000,0.000e+00,-2.961e-02,-5.088e-03,-1.358e-01,92628.300000
300.000,0.000,0.000,300.000,0.000e+00,-3.046e-02,-5.424e-03,-1.378e-01,93230.400000
300.000,0.000,0.000,325.000,0.000e+00,-3.131e-02,-5.790e-03,-1.396e-01,93832.500000
600.000,0.000,0.000,75.000,0.000e+00,-2.579e-02,-3.310e-03,-8.398e-02,96236.700000
600.000,0.000,0.000,100.000,0.000e+00,-2.587e-02,-3.491e-03,-9.706e-02,96838.800000
600.000,0.000,0.000,125.000,0.000e+00,-2.612e-02,-3.616e-03,-1.057e-01,97440.900000
600.000,0.000,0.000,150.000,0.000e+00,-2.670e-02,-3.771e-03,-1.116e-01,98043.000000
600.000,0.000,0.000,175.000,0.000e+00,-2.741e-02,-4.015e-03,-1.163e-01,98645.100000
600.000,0.000,0.000,200.000,0.000e+00,-2.821e-02,-4.251e-03,-1.243e-01,99247.200000
600.000,0.000,0.000,225.000,0.000e+00,-2.901e-02,-4.549e-03,-1.279e-01,99849.300000
600.000,0.000,0.000,250.000,0.000e+00,-2.984e-02,-4.834e-03,-1.311e-01,100451.400000
600.000,0.000,0.000,275.000,0.000e+00,-3.061e-02,-5.142e-03,-1.335e-01,101053.500000
600.000,0.000,0.000,300.000,0.000e+00,-3.136e-02,-5.451e-03,-1.359e-01,101655.600000
600.000,0.000,0.000,325.000,0.000e+00,-3.203e-02,-5.767e-03,-1.377e-01,102257.700000
900.000,0.000,0.000,75.000,0.000e+00,-3.097e-02,-3.932e-03,-8.258e-02,104661.900000
900.000,0.000,0.000,100.000,0.000e+00,-3.015e-02,-3.989e-03,-9.547e-02,105264.000000
900.000,0.000,0.000,125.000,0.000e+00,-2.970e-02,-4.038e-03,-1.039e-01,105866.100000
900.000,0.000,0.000,150.000,0.000e+00,-2.972e-02,-4.145e-03,-1.100e-01,106468.200000
900.000,0.000,0.000,175.000,0.000e+00,-2.998e-02,-4.269e-03,-1.141e-01,107070.300000
900.000,0.000,0.000,200.000,0.000e+00,-3.041e-02,-4.470e-03,-1.207e-01,107672.400000
900.000,0.000,0.000,225.000,0.000e+00,-3.091e-02,-4.735e-03,-1.262e-01,108274.500000
900.000,0.000,0.000,250.000,0.000e+00,-3.148e-02,-4.994e-03,-1.293e-01,108876.600000
900.000,0.000,0.000,275.000,0.000e+00,-3.206e-02,-5.231e-03,-1.322e-01,109478.700000
900.000,0.000,0.000,300.000,0.000e+00,-3.262e-02,-5.512e-03,-1.344e-01,110080.800000
900.000,0.000,0.000,325.000,0.000e+00,-3.320e-02,-5.764e-03,-1.366e-01,110682.900000
1200.000,0.000,0.000,75.000,0.000e+00,-3.565e-02,-4.495e-03,-8.129e-02,113087.100000
1200.000,0.000,0.000,100.000,0.000e+00,-3.408e-02,-4.463e-03,-9.421e-02,113689.200000
1200.000,0.000,0.000,125.000,0.000e+00,-3.301e-02,-4.385e-03,-1.028e-01,114291.300000
1200.000,0.000,0.000,150.000,0.000e+00,-3.257e-02,-4.417e-03,-1.089e-01,114893.400000
1200.000,0.000,0.000,175.000,0.000e+00,-3.246e-02,-4.517e-03,-1.133e-01,115495.500000
1200.000,0.000,0.000,200.000,0.000e+00,-3.260e-02,-4.675e-03,-1.168e-01,116097.600000
1200.000,0.000,0.000,225.000,0.000e+00,-3.287e-02,-4.874e-03,-1.251e-01,116699.700000
1200.000,0.000,0.000,250.000,0.000e+00,-3.321e-02,-5.078e-03,-1.284e-01,117301.800000
1200.000,0.000,0.000,275.000,0.000e+00,-3.363e-02,-5.321e-03,-1.311e-01,117903.900000
1200.000,0.000,0.000,300.000,0.000e+00,-3.405e-02,-5.579e-03,-1.335e-01,118506.000000
1200.000,0.000,0.000,325.000,0.000e+00,-3.446e-02,-5.828e-03,-1.355e-01,119108.100000
1500.000,0.000,0.000,75.000,0.000e+00,-3.951e-02,-4.816e-03,-8.153e-02,121512.300000
1500.000,0.000,0.000,100.000,0.000e+00,-3.746e-02,-4.760e-03,-9.409e-02,122114.400000
1500.000,0.000,0.000,125.000,0.000e+00,-3.607e-02,-4.683e-03,-1.022e-01,122716.500000
1500.000,0.000,0.000,150.000,0.000e+00,-3.525e-02,-4.654e-03,-1.083e-01,123318.600000
1500.000,0.000,0.000,175.000,0.000e+00,-3.484e-02,-4.722e-03,-1.126e-01,123920.700000
1500.000,0.000,0.000,200.000,0.000e+00,-3.471e-02,-4.837e-03,-1.159e-01,124522.800000
1500.000,0.000,0.000,225.000,0.000e+00,-3.475e-02,-4.993e-03,-1.244e-01,125124.900000
1500.000,0.000,0.000,250.000,0.000e+00,-3.490e-02,-5.180e-03,-1.277e-01,125727.000000
1500.000,0.000,0.000,275.000,0.000e+00,-3.514e-02,-5.371e-03,-1.305e-01,126329.100000
1500.000,0.000,0.000,300.000,0.000e+00,-3.542e-02,-5.587e-03,-1.328e-01,126931.200000
1500.000,0.000,0.000,325.000,0.000e+00,-3.573e-02,-5.799e-03,-1.350e-01,127533.300000
1800.000,0.000,0.000,75.000,0.000e+00,-4.310e-02,-5.074e-03,-8.170e-02,129937.500000
1800.000,0.000,0.000,100.000,0.000e+00,-4.064e-02,-4.996e-03,-9.378e-02,130539.600000
1800.000,0.000,0.000,125.000,0.000e+00,-3.884e-02,-4.880e-03,-1.021e-01,131141.700000
1800.000,0.000,0.000,150.000,0.000e+00,-3.771e-02,-4.830e-03,-1.078e-01,131743.800000
1800.000,0.000,0.000,175.000,0.000e+00,-3.706e-02,-4.874e-03,-1.122e-01,132345.900000
1800.000,0.000,0.000,200.000,0.000e+00,-3.665e-02,-4.914e-03,-1.156e-01,132948.000000
1800.000,0.000,0.000,225.000,0.000e+00,-3.650e-02,-5.043e-03,-1.241e-01,133550.100000
1800.000,0.000,0.000,250.000,0.000e+00,-3.651e-02,-5.198e-03,-1.273e-01,134152.200000
1800.000,0.000,0.000,275.000,0.000e+00,-3.659e-02,-5.377e-03,-1.301e-01,134754.300000
1800.000,0.000,0.000,300.000,0.000e+00,-3.672e-02,-5.576e-03,-1.323e-01,135356.400000
1800.000,0.000,0.000,325.000,0.000e+00,-3.661e-02,-5.625e-03,-1.321e-01,135958.500000
2100.000,0.000,0.000,75.000,0.000e+00,-4.610e-02,-5.237e-03,-8.238e-02,138362.700000
2100.000,0.000,0.000,100.000,0.000e+00,-4.338e-02,-5.131e-03,-9.403e-02,138964.800000
2100.000,0.000,0.000,125.000,0.000e+00,-4.129e-02,-4.971e-03,-1.022e-01,139566.900000
2100.000,0.000,0.000,150.000,0.000e+00,-3.994e-02,-4.932e-03,-1.078e-01,140169.000000
2100.000,0.000,0.000,175.000,0.000e+00,-3.903e-02,-4.936e-03,-1.120e-01,140771.100000
2100.000,0.000,0.000,200.000,0.000e+00,-3.850e-02,-4.992e-03,-1.156e-01,141373.200000
2100.000,0.000,0.000,225.000,0.000e+00,-3.819e-02,-5.089e-03,-1.237e-01,141975.300000
2100.000,0.000,0.000,250.000,0.000e+00,-3.803e-02,-5.230e-03,-1.268e-01,142577.400000
2100.000,0.000,0.000,275.000,0.000e+00,-3.797e-02,-5.372e-03,-1.298e-01,143179.500000
2100.000,0.000,0.000,300.000,0.000e+00,-3.784e-02,-5.516e-03,-1.317e-01,143781.600000
2100.000,0.000,0.000,325.000,0.000e+00,-3.765e-02,-5.585e-03,-1.314e-01,144383.700000
2400.000,0.000,0.000,75.000,0.000e+00,-4.890e-02,-5.380e-03,-8.267e-02,146787.900000
2400.000,0.000,0.000,100.000,0.000e+00,-4.579e-02,-5.224e-03,-9.460e-02,147390.000000
2400.000,0.000,0.000,125.000,0.000e+00,-4.358e-02,-5.118e-03,-1.022e-01,147992.100000
2400.000,0.000,0.000,150.000,0.000e+00,-4.195e-02,-4.995e-03,-1.079e-01,148594.200000
2400.000,0.000,0.000,175.000,0.000e+00,-4.093e-02,-5.017e-03,-1.117e-01,149196.300000
2400.000,0.000,0.000,200.000,0.000e+00,-4.021e-02,-5.031e-03,-1.196e-01,149798.400000
2400.000,0.000,0.000,225.000,0.000e+00,-3.976e-02,-5.124e-03,-1.234e-01,150400.500000
2400.000,0.000,0.000,250.000,0.000e+00,-3.945e-02,-5.229e-03,-1.265e-01,151002.600000
2400.000,0.000,0.000,275.000,0.000e+00,-3.931e-02,-5.382e-03,-1.292e-01,151604.700000
2400.000,0.000,0.000,300.000,0.000e+00,-3.919e-02,-5.445e-03,-1.289e-01,152206.800000
2400.000,0.000,0.000,325.000,0.000e+00,-3.910e-02,-5.455e-03,-1.289e-01,152808.900000
