CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
900.000,0.000,14.000,0.000,0.000e+00,-4.861e-02,-4.105e-03,-8.498e-03,42679.200000
900.000,0.000,16.000,0.000,0.000e+00,-4.859e-02,-4.114e-03,-8.644e-03,43281.300000
900.000,0.000,18.000,0.000,0.000e+00,-4.888e-02,-4.140e-03,-8.707e-03,43883.400000
900.000,0.000,20.000,0.000,0.000e+00,-4.891e-02,-4.274e-03,-8.983e-03,44485.500000
900.000,0.000,22.000,0.000,0.000e+00,-4.934e-02,-4.322e-03,-8.925e-03,45087.600000
900.000,0.000,24.000,0.000,0.000e+00,-4.915e-02,-4.232e-03,-9.091e-03,45689.700000
900.000,0.000,26.000,0.000,0.000e+00,-4.952e-02,-4.327e-03,-9.088e-03,46291.800000
1200.000,0.000,8.000,0.000,0.000e+00,-5.386e-02,-4.367e-03,-1.051e-02,48696.000000
1200.000,0.000,10.000,0.000,0.000e+00,-5.399e-02,-4.406e-03,-1.079e-02,49298.100000
1200.000,0.000,12.000,0.000,0.000e+00,-5.416e-02,-4.378e-03,-1.082e-02,49900.200000
1200.000,0.000,14.000,0.000,0.000e+00,-5.415e-02,-4.375e-03,-1.098e-02,50502.300000
1200.000,0.000,16.000,0.000,0.000e+00,-5.452e-02,-4.482e-03,-1.103e-02,51104.400000
1200.000,0.000,18.000,0.000,0.000e+00,-5.456e-02,-4.513e-03,-1.120e-02,51706.500000
1200.000,0.000,20.000,0.000,0.000e+00,-5.473e-02,-4.514e-03,-1.123e-02,52308.600000
1200.000,0.000,22.000,0.000,0.000e+00,-5.473e-02,-4.533e-03,-1.140e-02,52910.700000
1200.000,0.000,24.000,0.000,0.000e+00,-5.499e-02,-4.585e-03,-1.144e-02,53512.800000
1200.000,0.000,26.000,0.000,0.000e+00,-5.500e-02,-4.615e-03,-1.158e-02,54114.900000
1500.000,0.000,8.000,0.000,0.000e+00,-5.841e-02,-4.568e-03,-1.276e-02,56519.100000
1500.000,0.000,10.000,0.000,0.000e+00,-5.858e-02,-4.728e-03,-1.309e-02,57121.200000
1500.000,0.000,12.000,0.000,0.000e+00,-5.879e-02,-4.742e-03,-1.318e-02,57723.300000
1500.000,0.000,14.000,0.000,0.000e+00,-5.899e-02,-4.798e-03,-1.323e-02,58325.400000
1500.000,0.000,16.000,0.000,0.000e+00,-5.906e-02,-4.823e-03,-1.343e-02,58927.500000
1500.000,0.000,18.000,0.000,0.000e+00,-5.925e-02,-4.823e-03,-1.344e-02,59529.600000
1500.000,0.000,20.000,0.000,0.000e+00,-5.930e-02,-4.846e-03,-1.359e-02,60131.700000
1500.000,0.000,22.000,0.000,0.000e+00,-5.938e-02,-4.882e-03,-1.373e-02,60733.800000
1500.000,0.000,24.000,0.000,0.000e+00,-5.955e-02,-4.911e-03,-1.376e-02,61335.900000
1500.000,0.000,26.000,0.000,0.000e+00,-5.957e-02,-4.885e-03,-1.385e-02,61938.000000
1800.000,0.000,8.000,0.000,0.000e+00,-6.234e-02,-4.849e-03,-1.493e-02,64342.200000
1800.000,0.000,10.000,0.000,0.000e+00,-6.253e-02,-5.007e-03,-1.527e-02,64944.300000
1800.000,0.000,12.000,0.000,0.000e+00,-6.276e-02,-5.045e-03,-1.532e-02,65546.400000
1800.000,0.000,14.000,0.000,0.000e+00,-6.284e-02,-5.065e-03,-1.543e-02,66148.500000
1800.000,0.000,16.000,0.000,0.000e+00,-6.303e-02,-5.067e-03,-1.548e-02,66750.600000
1800.000,0.000,18.000,0.000,0.000e+00,-6.312e-02,-5.133e-03,-1.565e-02,67352.700000
1800.000,0.000,20.000,0.000,0.000e+00,-6.323e-02,-5.173e-03,-1.570e-02,67954.800000
1800.000,0.000,22.000,0.000,0.000e+00,-6.340e-02,-5.160e-03,-1.577e-02,68556.900000
1800.000,0.000,24.000,0.000,0.000e+00,-6.347e-02,-5.211e-03,-1.587e-02,69159.000000
1800.000,0.000,26.000,0.000,0.000e+00,-6.354e-02,-5.220e-03,-1.599e-02,69761.100000
2100.000,0.000,8.000,0.000,0.000e+00,-6.572e-02,-5.177e-03,-1.702e-02,72165.300000
2100.000,0.000,10.000,0.000,0.000e+00,-6.596e-02,-5.278e-03,-1.727e-02,72767.400000
2100.000,0.000,12.000,0.000,0.000e+00,-6.610e-02,-5.316e-03,-1.742e-02,73369.500000
2100.000,0.000,14.000,0.000,0.000e+00,-6.631e-02,-5.392e-03,-1.749e-02,73971.600000
2100.000,0.000,16.000,0.000,0.000e+00,-6.642e-02,-5.377e-03,-1.757e-02,74573.700000
2100.000,0.000,18.000,0.000,0.000e+00,-6.651e-02,-5.443e-03,-1.771e-02,75175.800000
2100.000,0.000,20.000,0.000,0.000e+00,-6.657e-02,-5.460e-03,-1.782e-02,75777.900000
2100.000,0.000,22.000,0.000,0.000e+00,-6.665e-02,-5.441e-03,-1.791e-02,76380.000000
2100.000,0.000,24.000,0.000,0.000e+00,-6.680e-02,-5.494e-03,-1.795e-02,76982.100000
2100.000,0.000,26.000,0.000,0.000e+00,-6.688e-02,-5.554e-03,-1.809e-02,77584.200000
2400.000,0.000,8.000,0.000,0.000e+00,-6.754e-02,-5.376e-03,-1.830e-02,79988.400000
2400.000,0.000,10.000,0.000,0.000e+00,-6.777e-02,-5.445e-03,-1.853e-02,80590.500000
2400.000,0.000,12.000,0.000,0.000e+00,-6.795e-02,-5.531e-03,-1.869e-02,81192.600000
2400.000,0.000,14.000,0.000,0.000e+00,-6.803e-02,-5.542e-03,-1.880e-02,81794.700000
2400.000,0.000,16.000,0.000,0.000e+00,-6.813e-02,-5.580e-03,-1.890e-02,82396.800000
2400.000,0.000,18.000,0.000,0.000e+00,-6.824e-02,-5.571e-03,-1.893e-02,82998.900000
2400.000,0.000,20.000,0.000,0.000e+00,-6.843e-02,-5.645e-03,-1.903e-02,83601.000000
2400.000,0.000,22.000,0.000,0.000e+00,-6.850e-02,-5.681e-03,-1.913e-02,84203.100000
2400.000,0.000,24.000,0.000,0.000e+00,-6.859e-02,-5.672e-03,-1.918e-02,84805.200000
2400.000,0.000,26.000,0.000,0.000e+00,-6.869e-02,-5.667e-03,-1.940e-02,85407.300000
300.000,0.000,0.000,75.000,0.000e+00,-1.853e-02,-2.218e-03,-7.509e-03,87811.500000
300.000,0.000,0.000,100.000,0.000e+00,-1.720e-02,-2.265e-03,-9.482e-03,88413.600000
300.000,0.000,0.000,125.000,0.000e+00,-1.615e-02,-2.250e-03,-1.082e-02,89015.700000
300.000,0.000,0.000,150.000,0.000e+00,-1.535e-02,-2.171e-03,-1.193e-02,89617.800000
300.000,0.000,0.000,175.000,0.000e+00,-1.457e-02,-2.108e-03,-1.306e-02,90219.900000
300.000,0.000,0.000,200.000,0.000e+00,-1.402e-02,-2.087e-03,-1.412e-02,90822.000000
300.000,0.000,0.000,225.000,0.000e+00,-1.347e-02,-2.039e-03,-1.520e-02,91424.100000
300.000,0.000,0.000,250.000,0.000e+00,-1.301e-02,-2.006e-03,-1.626e-02,92026.200000
300.000,0.000,0.000,275.000,0.000e+00,-1.268e-02,-1.973e-03,-1.722e-02,92628.300000
300.000,0.000,0.000,300.000,0.000e+00,-1.224e-02,-1.958e-03,-1.833e-02,93230.400000
300.000,0.000,0.000,325.000,0.000e+00,-1.197e-02,-1.952e-03,-1.946e-02,93832.500000
600.000,0.000,0.000,75.000,0.000e+00,-2.970e-02,-3.505e-03,-1.308e-02,96236.700000
600.000,0.000,0.000,100.000,0.000e+00,-2.836e-02,-3.587e-03,-1.526e-02,96838.800000
600.000,0.000,0.000,125.000,0.000e+00,-2.721e-02,-3.603e-03,-1.707e-02,97440.900000
600.000,0.000,0.000,150.000,0.000e+00,-2.617e-02,-3.594e-03,-1.859e-02,98043.000000
600.000,0.000,0.000,175.000,0.000e+00,-2.534e-02,-3.580e-03,-1.982e-02,98645.100000
600.000,0.000,0.000,200.000,0.000e+00,-2.453e-02,-3.549e-03,-2.112e-02,99247.200000
600.000,0.000,0.000,225.000,0.000e+00,-2.372e-02,-3.537e-03,-2.224e-02,99849.300000
600.000,0.000,0.000,250.000,0.000e+00,-2.298e-02,-3.425e-03,-2.332e-02,100451.400000
600.000,0.000,0.000,275.000,0.000e+00,-2.246e-02,-3.453e-03,-2.428e-02,101053.500000
600.000,0.000,0.000,300.000,0.000e+00,-2.193e-02,-3.451e-03,-2.535e-02,101655.600000
600.000,0.000,0.000,325.000,0.000e+00,-2.145e-02,-3.455e-03,-2.633e-02,102257.700000
900.000,0.000,0.000,75.000,0.000e+00,-3.840e-02,-4.399e-03,-1.776e-02,104661.900000
900.000,0.000,0.000,100.000,0.000e+00,-3.720e-02,-4.554e-03,-2.060e-02,105264.000000
900.000,0.000,0.000,125.000,0.000e+00,-3.603e-02,-4.615e-03,-2.287e-02,105866.100000
900.000,0.000,0.000,150.000,0.000e+00,-3.503e-02,-4.700e-03,-2.477e-02,106468.200000
900.000,0.000,0.000,175.000,0.000e+00,-3.411e-02,-4.685e-03,-2.651e-02,107070.300000
900.000,0.000,0.000,200.000,0.000e+00,-3.317e-02,-4.685e-03,-2.803e-02,107672.400000
900.000,0.000,0.000,225.000,0.000e+00,-3.240e-02,-4.724e-03,-2.924e-02,108274.500000
900.000,0.000,0.000,250.000,0.000e+00,-3.162e-02,-4.679e-03,-3.050e-02,108876.600000
900.000,0.000,0.000,275.000,0.000e+00,-3.096e-02,-4.682e-03,-3.169e-02,109478.700000
900.000,0.000,0.000,300.000,0.000e+00,-3.024e-02,-4.713e-03,-3.287e-02,110080.800000
900.000,0.000,0.000,325.000,0.000e+00,-2.966e-02,-4.623e-03,-3.371e-02,110682.900000
1200.000,0.000,0.000,75.000,0.000e+00,-4.540e-02,-5.079e-03,-2.200e-02,113087.100000
1200.000,0.000,0.000,100.000,0.000e+00,-4.429e-02,-5.283e-03,-2.550e-02,113689.200000
1200.000,0.000,0.000,125.000,0.000e+00,-4.320e-02,-5.408e-03,-2.827e-02,114291.300000
1200.000,0.000,0.000,150.000,0.000e+00,-4.225e-02,-5.476e-03,-3.048e-02,114893.400000
1200.000,0.000,0.000,175.000,0.000e+00,-4.125e-02,-5.499e-03,-3.246e-02,115495.500000
1200.000,0.000,0.000,200.000,0.000e+00,-4.042e-02,-5.614e-03,-3.420e-02,116097.600000
1200.000,0.000,0.000,225.000,0.000e+00,-3.965e-02,-5.587e-03,-3.559e-02,116699.700000
1200.000,0.000,0.000,250.000,0.000e+00,-3.907e-02,-5.714e-03,-3.697e-02,117301.800000
1200.000,0.000,0.000,275.000,0.000e+00,-3.816e-02,-5.582e-03,-3.815e-02,117903.900000
1200.000,0.000,0.000,300.000,0.000e+00,-3.747e-02,-5.605e-03,-3.932e-02,118506.000000
1200.000,0.000,0.000,325.000,0.000e+00,-3.699e-02,-5.709e-03,-4.045e-02,119108.100000
1500.000,0.000,0.000,75.000,0.000e+00,-5.080e-02,-5.524e-03,-2.562e-02,121512.300000
1500.000,0.000,0.000,100.000,0.000e+00,-4.988e-02,-5.902e-03,-2.954e-02,122114.400000
1500.000,0.000,0.000,125.000,0.000e+00,-4.887e-02,-5.930e-03,-3.264e-02,122716.500000
1500.000,0.000,0.000,150.000,0.000e+00,-4.799e-02,-5.951e-03,-3.499e-02,123318.600000
1500.000,0.000,0.000,175.000,0.000e+00,-4.716e-02,-6.125e-03,-3.726e-02,123920.700000
1500.000,0.000,0.000,200.000,0.000e+00,-4.634e-02,-6.136e-03,-3.898e-02,124522.800000
1500.000,0.000,0.000,225.000,0.000e+00,-4.555e-02,-6.260e-03,-4.070e-02,125124.900000
1500.000,0.000,0.000,250.000,0.000e+00,-4.499e-02,-6.281e-03,-4.201e-02,125727.000000
1500.000,0.000,0.000,275.000,0.000e+00,-4.427e-02,-6.247e-03,-4.309e-02,126329.100000
1500.000,0.000,0.000,300.000,0.000e+00,-4.381e-02,-6.343e-03,-4.430e-02,126931.200000
1500.000,0.000,0.000,325.000,0.000e+00,-4.315e-02,-6.312e-03,-4.507e-02,127533.300000
1800.000,0.000,0.000,75.000,0.000e+00,-5.515e-02,-5.872e-03,-2.872e-02,129937.500000
1800.000,0.000,0.000,100.000,0.000e+00,-5.420e-02,-6.071e-03,-3.295e-02,130539.600000
1800.000,0.000,0.000,125.000,0.000e+00,-5.328e-02,-6.240e-03,-3.637e-02,131141.700000
1800.000,0.000,0.000,150.000,0.000e+00,-5.258e-02,-6.308e-03,-3.899e-02,131743.800000
1800.000,0.000,0.000,175.000,0.000e+00,-5.191e-02,-6.455e-03,-4.131e-02,132345.900000
1800.000,0.000,0.000,200.000,0.000e+00,-5.120e-02,-6.502e-03,-4.321e-02,132948.000000
1800.000,0.000,0.000,225.000,0.000e+00,-5.066e-02,-6.602e-03,-4.484e-02,133550.100000
1800.000,0.000,0.000,250.000,0.000e+00,-5.012e-02,-6.734e-03,-4.646e-02,134152.200000
1800.000,0.000,0.000,275.000,0.000e+00,-4.969e-02,-6.802e-03,-4.776e-02,134754.300000
1800.000,0.000,0.000,300.000,0.000e+00,-4.902e-02,-6.776e-03,-4.886e-02,135356.400000
1800.000,0.000,0.000,325.000,0.000e+00,-4.900e-02,-6.782e-03,-4.899e-02,135958.500000
2100.000,0.000,0.000,75.000,0.000e+00,-5.890e-02,-6.118e-03,-3.155e-02,138362.700000
2100.000,0.000,0.000,100.000,0.000e+00,-5.804e-02,-6.320e-03,-3.622e-02,138964.800000
2100.000,0.000,0.000,125.000,0.000e+00,-5.743e-02,-6.593e-03,-3.983e-02,139566.900000
2100.000,0.000,0.000,150.000,0.000e+00,-5.662e-02,-6.647e-03,-4.275e-02,140169.000000
2100.000,0.000,0.000,175.000,0.000e+00,-5.608e-02,-6.811e-03,-4.529e-02,140771.100000
2100.000,0.000,0.000,200.000,0.000e+00,-5.560e-02,-6.935e-03,-4.742e-02,141373.200000
2100.000,0.000,0.000,225.000,0.000e+00,-5.505e-02,-7.057e-03,-4.930e-02,141975.300000
2100.000,0.000,0.000,250.000,0.000e+00,-5.453e-02,-7.115e-03,-5.086e-02,142577.400000
2100.000,0.000,0.000,275.000,0.000e+00,-5.413e-02,-7.204e-03,-5.220e-02,143179.500000
2100.000,0.000,0.000,300.000,0.000e+00,-5.386e-02,-7.301e-03,-5.370e-02,143781.600000
2100.000,0.000,0.000,325.000,0.000e+00,-5.384e-02,-7.301e-03,-5.365e-02,144383.700000
2400.000,0.000,0.000,75.000,0.000e+00,-6.208e-02,-6.314e-03,-3.428e-02,146787.900000
2400.000,0.000,0.000,100.000,0.000e+00,-6.133e-02,-6.559e-03,-3.914e-02,147390.000000
2400.000,0.000,0.000,125.000,0.000e+00,-6.076e-02,-6.838e-03,-4.317e-02,147992.100000
2400.000,0.000,0.000,150.000,0.000e+00,-6.028e-02,-6.974e-03,-4.620e-02,148594.200000
2400.000,0.000,0.000,175.000,0.000e+00,-5.973e-02,-7.121e-03,-4.905e-02,149196.300000
2400.000,0.000,0.000,200.000,0.000e+00,-5.942e-02,-7.246e-03,-5.120e-02,149798.400000
2400.000,0.000,0.000,225.000,0.000e+00,-5.893e-02,-7.378e-03,-5.323e-02,150400.500000
2400.000,0.000,0.000,250.000,0.000e+00,-5.867e-02,-7.590e-03,-5.492e-02,151002.600000
2400.000,0.000,0.000,275.000,0.000e+00,-5.805e-02,-7.517e-03,-5.646e-02,151604.700000
2400.000,0.000,0.000,300.000,0.000e+00,-5.825e-02,-7.633e-03,-5.658e-02,152206.800000
2400.000,0.000,0.000,325.000,0.000e+00,-5.837e-02,-7.614e-03,-5.651e-02,152808.900000
