CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
300.000,0.000,19.834,0.000,0.000e+00,-5.418e-02,-2.014e-03,-2.198e-03,25226.700000
300.000,0.000,21.834,0.000,0.000e+00,-5.636e-02,-2.818e-03,-2.772e-03,25828.800000
300.000,0.000,23.834,0.000,0.000e+00,-5.699e-02,-3.211e-03,-3.148e-03,26430.900000
300.000,0.000,25.834,0.000,0.000e+00,-5.726e-02,-3.368e-03,-3.302e-03,27033.000000
300.000,0.000,27.834,0.000,0.000e+00,-5.747e-02,-3.458e-03,-3.423e-03,27635.100000
300.000,0.000,29.834,0.000,0.000e+00,-5.777e-02,-3.561e-03,-3.502e-03,28237.200000
300.000,0.000,31.834,0.000,0.000e+00,-5.797e-02,-3.621e-03,-3.663e-03,28839.300000
300.000,0.000,33.834,0.000,0.000e+00,-5.820e-02,-3.666e-03,-3.782e-03,29441.400000
300.000,0.000,35.834,0.000,0.000e+00,-5.847e-02,-3.758e-03,-3.829e-03,30043.500000
300.000,0.000,37.834,0.000,0.000e+00,-5.871e-02,-3.824e-03,-3.981e-03,30645.600000
600.000,0.000,31.667,0.000,0.000e+00,-6.721e-02,-3.694e-03,-8.705e-03,33049.800000
600.000,0.000,33.667,0.000,0.000e+00,-6.808e-02,-4.632e-03,-9.326e-03,33651.900000
600.000,0.000,35.667,0.000,0.000e+00,-6.816e-02,-4.800e-03,-9.394e-03,34254.000000
600.000,0.000,37.667,0.000,0.000e+00,-6.819e-02,-4.849e-03,-9.413e-03,34856.100000
600.000,0.000,39.667,0.000,0.000e+00,-6.829e-02,-4.909e-03,-9.462e-03,35458.200000
600.000,0.000,41.667,0.000,0.000e+00,-6.841e-02,-4.960e-03,-9.570e-03,36060.300000
600.000,0.000,43.667,0.000,0.000e+00,-6.856e-02,-5.005e-03,-9.581e-03,36662.400000
600.000,0.000,45.667,0.000,0.000e+00,-6.868e-02,-5.064e-03,-9.699e-03,37264.500000
600.000,0.000,47.667,0.000,0.000e+00,-6.880e-02,-5.107e-03,-9.790e-03,37866.600000
600.000,0.000,49.667,0.000,0.000e+00,-6.892e-02,-5.141e-03,-9.883e-03,38468.700000
900.000,0.000,43.501,0.000,0.000e+00,-7.398e-02,-4.785e-03,-1.444e-02,40872.900000
900.000,0.000,45.501,0.000,0.000e+00,-7.441e-02,-5.668e-03,-1.482e-02,41475.000000
900.000,0.000,47.501,0.000,0.000e+00,-7.446e-02,-5.823e-03,-1.493e-02,42077.100000
900.000,0.000,49.501,0.000,0.000e+00,-7.450e-02,-5.901e-03,-1.488e-02,42679.200000
900.000,0.000,51.501,0.000,0.000e+00,-7.457e-02,-5.962e-03,-1.504e-02,43281.300000
900.000,0.000,53.501,0.000,0.000e+00,-7.461e-02,-6.010e-03,-1.505e-02,43883.400000
900.000,0.000,55.501,0.000,0.000e+00,-7.467e-02,-6.033e-03,-1.512e-02,44485.500000
900.000,0.000,57.501,0.000,0.000e+00,-7.475e-02,-6.093e-03,-1.519e-02,45087.600000
900.000,0.000,59.501,0.000,0.000e+00,-7.482e-02,-6.112e-03,-1.531e-02,45689.700000
900.000,0.000,61.501,0.000,0.000e+00,-7.490e-02,-6.166e-03,-1.533e-02,46291.800000
1200.000,0.000,55.335,0.000,0.000e+00,-7.844e-02,-5.666e-03,-1.947e-02,48696.000000
1200.000,0.000,57.335,0.000,0.000e+00,-7.869e-02,-6.506e-03,-1.976e-02,49298.100000
1200.000,0.000,59.335,0.000,0.000e+00,-7.870e-02,-6.637e-03,-1.976e-02,49900.200000
1200.000,0.000,61.335,0.000,0.000e+00,-7.874e-02,-6.730e-03,-1.980e-02,50502.300000
1200.000,0.000,63.335,0.000,0.000e+00,-7.874e-02,-6.779e-03,-1.982e-02,51104.400000
1200.000,0.000,65.335,0.000,0.000e+00,-7.878e-02,-6.798e-03,-1.989e-02,51706.500000
1200.000,0.000,67.335,0.000,0.000e+00,-7.885e-02,-6.845e-03,-1.990e-02,52308.600000
1200.000,0.000,69.335,0.000,0.000e+00,-7.887e-02,-6.880e-03,-2.005e-02,52910.700000
1200.000,0.000,71.335,0.000,0.000e+00,-7.893e-02,-6.904e-03,-2.003e-02,53512.800000
1200.000,0.000,73.335,0.000,0.000e+00,-7.897e-02,-6.925e-03,-2.014e-02,54114.900000
1500.000,0.000,67.168,0.000,0.000e+00,-8.169e-02,-6.368e-03,-2.376e-02,56519.100000
1500.000,0.000,69.168,0.000,0.000e+00,-8.187e-02,-7.176e-03,-2.395e-02,57121.200000
1500.000,0.000,71.168,0.000,0.000e+00,-8.184e-02,-7.300e-03,-2.389e-02,57723.300000
1500.000,0.000,73.168,0.000,0.000e+00,-8.187e-02,-7.382e-03,-2.398e-02,58325.400000
1500.000,0.000,75.168,0.000,0.000e+00,-8.184e-02,-7.404e-03,-2.392e-02,58927.500000
1500.000,0.000,77.168,0.000,0.000e+00,-8.192e-02,-7.464e-03,-2.407e-02,59529.600000
1500.000,0.000,79.168,0.000,0.000e+00,-8.194e-02,-7.484e-03,-2.401e-02,60131.700000
1500.000,0.000,81.168,0.000,0.000e+00,-8.197e-02,-7.510e-03,-2.416e-02,60733.800000
1500.000,0.000,83.168,0.000,0.000e+00,-8.196e-02,-7.527e-03,-2.410e-02,61335.900000
1500.000,0.000,85.168,0.000,0.000e+00,-8.205e-02,-7.554e-03,-2.427e-02,61938.000000
1800.000,0.000,79.002,0.000,0.000e+00,-8.425e-02,-6.956e-03,-2.749e-02,64342.200000
1800.000,0.000,81.002,0.000,0.000e+00,-8.436e-02,-7.746e-03,-2.754e-02,64944.300000
1800.000,0.000,83.002,0.000,0.000e+00,-8.435e-02,-7.861e-03,-2.754e-02,65546.400000
1800.000,0.000,85.002,0.000,0.000e+00,-8.435e-02,-7.923e-03,-2.755e-02,66148.500000
1800.000,0.000,87.002,0.000,0.000e+00,-8.437e-02,-7.963e-03,-2.756e-02,66750.600000
1800.000,0.000,89.002,0.000,0.000e+00,-8.438e-02,-7.999e-03,-2.765e-02,67352.700000
1800.000,0.000,91.002,0.000,0.000e+00,-8.435e-02,-7.992e-03,-2.759e-02,67954.800000
1800.000,0.000,93.002,0.000,0.000e+00,-8.440e-02,-8.035e-03,-2.772e-02,68556.900000
1800.000,0.000,95.002,0.000,0.000e+00,-8.443e-02,-8.044e-03,-2.769e-02,69159.000000
1800.000,0.000,97.002,0.000,0.000e+00,-8.448e-02,-8.079e-03,-2.782e-02,69761.100000
2100.000,0.000,90.836,0.000,0.000e+00,-8.633e-02,-7.471e-03,-3.067e-02,72165.300000
2100.000,0.000,92.836,0.000,0.000e+00,-8.638e-02,-8.219e-03,-3.063e-02,72767.400000
2100.000,0.000,94.836,0.000,0.000e+00,-8.633e-02,-8.320e-03,-3.067e-02,73369.500000
2100.000,0.000,96.836,0.000,0.000e+00,-8.638e-02,-8.387e-03,-3.066e-02,73971.600000
2100.000,0.000,98.836,0.000,0.000e+00,-8.631e-02,-8.414e-03,-3.072e-02,74573.700000
2100.000,0.000,100.836,0.000,0.000e+00,-8.635e-02,-8.436e-03,-3.071e-02,75175.800000
2100.000,0.000,102.836,0.000,0.000e+00,-8.635e-02,-8.433e-03,-3.077e-02,75777.900000
2100.000,0.000,104.836,0.000,0.000e+00,-8.642e-02,-8.478e-03,-3.076e-02,76380.000000
2100.000,0.000,106.836,0.000,0.000e+00,-8.635e-02,-8.500e-03,-3.082e-02,76982.100000
2100.000,0.000,108.836,0.000,0.000e+00,-8.645e-02,-8.556e-03,-3.090e-02,77584.200000
2400.000,0.000,102.669,0.000,0.000e+00,-8.705e-02,-7.674e-03,-3.183e-02,79988.400000
2400.000,0.000,104.669,0.000,0.000e+00,-8.722e-02,-8.359e-03,-3.180e-02,80590.500000
2400.000,0.000,106.669,0.000,0.000e+00,-8.718e-02,-8.451e-03,-3.181e-02,81192.600000
2400.000,0.000,108.669,0.000,0.000e+00,-8.714e-02,-8.463e-03,-3.171e-02,81794.700000
2400.000,0.000,110.669,0.000,0.000e+00,-8.715e-02,-8.500e-03,-3.180e-02,82396.800000
2400.000,0.000,112.669,0.000,0.000e+00,-8.719e-02,-8.508e-03,-3.178e-02,82998.900000
2400.000,0.000,114.669,0.000,0.000e+00,-8.711e-02,-8.555e-03,-3.184e-02,83601.000000
2400.000,0.000,116.669,0.000,0.000e+00,-8.717e-02,-8.547e-03,-3.184e-02,84203.100000
2400.000,0.000,118.669,0.000,0.000e+00,-8.725e-02,-8.597e-03,-3.194e-02,84805.200000
2400.000,0.000,120.669,0.000,0.000e+00,-8.736e-02,-8.638e-03,-3.208e-02,85407.300000
